EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1170546,ST. CHARLES PAR.,BOUTTE,06/20/2023,1500,Tornado, ,EF1,0,0,0,0,LA,CST-6, ,182407,C,89,LIX,0,0,NWS Storm Survey, ,3.65,400,11,SSE,8,SSE,BOUTTE,06/20/2023,1507,29.76,-90.28,29.79,-90.33,"A thunderstorm developed a vigorous mesovortex along a boundary over Lake Salvador just before 2100 UTC. This mesovortex intensified and tracked northwest into the Salvador Wildlife Management Area where a large tornado damage path was visible on high resolution satellite imagery. Widespread tree damage including swaths of uproots and snaps of softwood trees as well as ground scouring and rowing marks from the parent mesovortex were observed indicative of a significant tornado. KLIX radar imagery supports this approximate 4 mile track inland with a 40 knot rotational velocity and weak tornado debris signature evident to at least 4000 feet where the most severe damage was located midway along the path. Thereafter, the tornado path gradually narrowed and weakened and its estimated the tornado dissipated around 21:07 UTC. A ground survey was later performed to assess the highest end damage from this tornado which confirmed the existence of several snapped bald cypress trees.","A northwest upper level flow regime was in place. This setup commonly supports summertime severe thunderstorms. This event was one of those days where very steep lapse rates and high shear values supported several severe thunderstorms with damaging wind and large hail.",1
1098616,CHEYENNE CO.,LORENZO,06/21/2023,1233,Tornado, ,EFU,0,0,0,0,NE,MST-7, ,180360,C,33,CYS,0,0,Emergency Manager, ,0.59,50,2,ENE,2,ENE,LORENZO,06/21/2023,1233,41.0583,-103.0234,41.0583,-103.0234,"A local Emergency Manager observed a brief tornado near the intersection of CR 107 and Road 10 near the town of Lorenzo.","An intense supercell thunderstorm initially developed near Sidney in Cheyenne County early in the afternoon on 6/21, producing up to baseball sized hail in and around Sidney, as well as a brief tornado near the community of Lorenzo between 1:00 PM and 2:00 PM MDT. This initial activity generally drifted to the west-southwest, and eventually to the northwest due to weak steering winds aloft. Numerous additional thunderstorms developed through the afternoon and evening, with multiple clusters of strong to marginally severe storms with occasional reports of up to quarter sized hail and 60 MPH wind gusts across the western Nebraska Panhandle.",2
1117643,HICKMAN CO.,BEELERTON,08/12/2023,813,Tornado, ,EF1,0,0,100000,0,KY,CST-6, ,183015,C,105,PAH,0,0,NWS Storm Survey, ,2.47,275,3,S,2,SE,BEELERTON,08/12/2023,816,36.5562,-88.8729,36.584,-88.8448,"This EF-1 tornado began with a cluster of damage along Kentucky 307 just south of Johnson Rd, including on Bizzle Road and Laine Road. Around two dozen trees were blown down, and a grain bin was destroyed on Laine Road. This was the strongest and widest portion of the tornado track. The tornado proceeded northeastward, with damage to a portion of a tree line south of Johnson Road. Large branches and smaller limbs were found on Rushton Road and Kentucky 1529. A tree fell on a house along Highway 1529. A large section of a tree fell onto a home on Wilson Road. The tornado appeared to have lifted shortly after crossing Wilson Road. Peak winds were estimated near 105 mph.","Clusters of strong thunderstorms over southeast Missouri and northwest Tennessee merged into a complex of severe thunderstorms over southwest Kentucky. Widespread damaging winds and a couple of isolated tornadoes accompanied the storms along the Tennessee border from Fulton and Hickman Counties eastward into south Graves County. Rainfall amounts ranging from 1 to 3 inches occurred across portions of western Kentucky. This included Fulton, Hickman, Graves, and Calloway counties. Much of this rain fell within 30 minutes to 1 hour. The storms weakened as they moved east across the Murray area, where heavy rain and street flooding was the main impact. The storms fed on a southwest wind flow of strongly unstable air. The most unstable air was slightly elevated, characterized by most-unstable layer capes around 2500 j/kg. Rather strong westerly mid-level winds around 40 knots provided sufficient vertical shear for this organized severe weather episode. The storms occurred ahead of a cold front that trailed southwest across the Ozarks from a low pressure center over the Great Lakes region. A subtle 500 mb shortwave in the west-northwest flow aloft aided the storms.",341
1108865,WILLIAMSON CO.,EWINGVILLE,08/12/2023,1047,Tornado, ,EF0,0,0,100000,0,TN,CST-6, ,181998,C,187,OHX,0,0,NWS Storm Survey, ,1.85,40,1,NE,1,WSW,MUDSINK,08/12/2023,1050,35.9341,-86.8527,35.9159,-86.8285,"A brief, weak EF0 tornado touched down 1.2 miles northeast of downtown Franklin and moved southeast before lifting near Highway 96 at Royal Oaks Boulevard. The main damage was numerous trees being blown down along the intermittent damage path with some falling onto homes. A few homes suffered minor roof and exterior damage near the beginning of the path between Sycamore Drive and Chestnut Lane, and some businesses had minor roof and exterior damage along Highway 96. Maximum winds with this tornado were estimated 75 mph. Damages are a rough estimate.","A line of thunderstorms moved through Middle Tennessee during the early afternoon hours of August 12, 2023. Damaging straight-line winds were the main hazard with this line with numerous reports received of downed trees and powerlines. One weak tornado also occurred in Franklin, causing minor tree damage. This activity was produced a lot of lightning with notably caused a large apartment fire in Mount Juliet.",342
1109585,HARDIN CO.,KENTON,08/12/2023,1146,Tornado, ,EF1,0,0,250000,0,OH,EST-5, ,182083,C,65,ILN,0,0,NWS Storm Survey, ,2.2,200,1,SW,2,SE,KENTON,08/12/2023,1152,40.64,-83.61,40.63,-83.57,"The tornado first touched down in the vicinity of west Espy Street and Robinson Avenue. Some minor tree limb damage was noted, with some sheet metal damage to buildings in this area, including roof damage to one structure between west Espy Street and U.S. Route 68. Damage was more significant and concentrated in a neighborhood near Detroit Street and Main Street, especially between Railroad Street and Letson Street. Numerous trees and large limbs were downed and numerous homes and garages had at least some minor roof or fascia damage. The winds were likely the strongest just north of Letson Street, where one garage was flattened and another outbuilding had its roof and second floor removed. Debris from these structures could be found at least a quarter mile downstream. Winds at this location were estimated to be about 90 mph. Additional tree damage and minor structural damage was noted on the east side of Main Street, extending from near the Hardin County Sheriff's Office through Brumm Street.||Additional tree damage was observed on the north side of the Scioto River, near and south of Lick Street. This includes one grove of trees south of the end of Stevens Street, with several tree tops snapped off. The tornado then traversed an uninhabited area but minor tree damage was noted near the intersection of Bales Road and County Road 175. In addition, small pieces of insulation were found near this intersection and in the field to the east. This is where the tornado ended.","Scattered showers and thunderstorms developed as a cold front moved through the Ohio Valley.",343
1146364,MARION CO.,DECLIFF,08/12/2023,1213,Tornado, ,EF1,0,0,23000,0,OH,EST-5, ,186604,C,101,CLE,0,0,NWS Storm Survey, ,0.14,75,3,NNW,3,W,MEEKER,08/12/2023,1214,40.6415,-83.3633,40.6418,-83.3607,"A brief EF1 tornado with estimated peak winds of 90 mph occurred just south of the intersection of OH-309 and Dry Lane Road North in the La Rue area. As the tornado moved east-northeastward, it caused damage at a residential property along Dry Lane Road North. A portion of an outbuilding's roof was torn-off and several trees were damaged.","An occluded surface low meandered near the eastern shore of Lake Superior during the late morning through early evening of the 12th. Simultaneously, the trailing cold front swept southeastward from southeastern Lower MI and northern IN to central Lake Erie and north-central/west-central portions of OH. Multiple multicell and supercell thunderstorms occurred along and ahead of the cold front in northern OH. These storms produced severe hail, damaging convective gusts, and two tornadoes in a warm sector comprised of moderate to strong MUCAPE and effective bulk shear, respectively, mixed-layer lifting condensation levels near 750 to 1500 meters AGL, and strong surface-based effective storm-relative helicity near 150 meters squared per second squared.",344
1152456,ERIE CO.,ELGIN,08/12/2023,1224,Tornado, ,EF0,0,0,5000,0,PA,EST-5, ,186796,C,49,CLE,0,0,NWS Storm Survey, ,0.45,20,2,SW,3,SW,ELGIN,08/12/2023,1225,41.879,-79.7884,41.8734,-79.784,"A brief EF0 tornado with estimated peak winds of 70 mph moved generally southeastward on the southeastern outskirts of Union City. The tornado began just northeast of the intersection of O'Neil Road and Concord Road, and ended before reaching Concord Road. The tornado damaged several trees. One of these trees was downed onto a home, which caused minor structural damage.","An occluded surface low meandered near the eastern shore of Lake Superior during the late morning through early evening of the 12th. Simultaneously, the trailing cold front swept southeastward from southeastern Lower MI and northern IN to central Lake Erie and north-central/west-central portions of OH. Multiple multicell thunderstorms and a supercell thunderstorm occurred ahead of the cold front in northwest PA. These storms produced small hail, damaging convective gusts, and a tornado in a warm sector comprised of moderate to strong MUCAPE and effective bulk shear, respectively, mixed-layer lifting condensation levels near 750 to 1500 meters AGL, and strong surface-based effective storm-relative helicity near 150 meters squared per second squared.",345
1146391,ERIE CO.,ELGIN,08/12/2023,1227,Tornado, ,EF0,0,0,5000,0,PA,EST-5, ,186796,C,49,CLE,0,0,NWS Storm Survey, ,0.45,20,2,SW,3,SW,ELGIN,08/12/2023,1228,41.879,-79.7884,41.8734,-79.784,"A brief EF0 tornado with estimated peak winds of 70 mph moved generally southeastward on the southeastern outskirts of Union City. The tornado began just northeast of the intersection of O'Neil Road and Concord Road, and ended before reaching Concord Road. The tornado damaged several trees. One of these trees was downed onto a home, which caused minor structural damage.","Finish.",346
1146440,HOLMES CO.,NASHVILLE,08/12/2023,1420,Tornado, ,EF0,0,0,0,0,OH,EST-5, ,186604,C,75,CLE,0,0,NWS Storm Survey, ,1.61,25,2,ESE,3,NW,WELCOME,08/12/2023,1426,40.5886,-82.0918,40.5746,-82.0673,"An EF0 tornado with estimated peak winds of 70 mph occurred on the southeastern outskirts of Nashville. This tornado began along Township Road 501, just south of OH-39 and ended just northeast of the intersection of Township Roads 51 and 259. As the tornado tracked southeastward, it uprooted or snapped trees and other trees had their tops sheared-off. No structural damage was observed.","An occluded surface low meandered near the eastern shore of Lake Superior during the late morning through early evening of the 12th. Simultaneously, the trailing cold front swept southeastward from southeastern Lower MI and northern IN to central Lake Erie and north-central/west-central portions of OH. Multiple multicell and supercell thunderstorms occurred along and ahead of the cold front in northern OH. These storms produced severe hail, damaging convective gusts, and two tornadoes in a warm sector comprised of moderate to strong MUCAPE and effective bulk shear, respectively, mixed-layer lifting condensation levels near 750 to 1500 meters AGL, and strong surface-based effective storm-relative helicity near 150 meters squared per second squared.",347
1121344,LUZERNE CO.,TANK,08/12/2023,1532,Tornado, ,EF1,0,0,100000,0,PA,EST-5, ,183502,C,79,BGM,0,0,NWS Storm Survey, ,3.25,150,1,W,1,N,BRIGGSVILLE,08/12/2023,1537,41.02,-76.18,41.046,-76.128,"A tornado touched down just north of Interstate 80 along Nescopeck|Creek. A narrow alley of numerous downed or snapped trees occurred,|roughly following Overlook Road and then West Hollow Road, where|a convergent and at times oppositional tree pattern was observed. |The tornado departed West Hollow Road only to reemerge crossing |Route 93, where a few hundred small apple trees were pushed over in|an orchard, and a front porch roof was lifted up and over a house, |while peeling back a portion of the primary roof of the residence. |A large tree top was also lofted, and thrown to Zenith Road, to the |left of the tornado path. The tornado intensified while moving along |Hobbie Road, with numerous large trunk snaps, including several trees |damaging a residence with a destroyed shed. The yard had several |missiles in the form of small branches impaling into the ground. |The tornado finally lifted shortly after, before reaching the |intersection of Hobbie Road and Wapwallopen Road.","A frontal boundary moved through Northeastern Pennsylvania, supporting multiple thunderstorms. High instability and shear supported isolated severe thunderstorms containing damaging wind gusts, small hail, and a tornado. NWS surveys confirmed a tornado in Luzerne County and a microburst in Bradford County. While most of the damage was downed trees from these events, there was some property damage as well.",348
1124333,DELAWARE CO.,FISHS EDDY,08/12/2023,1705,Tornado, ,EF0,0,0,15000,0,NY,EST-5, ,183501,C,25,BGM,0,0,NWS Storm Survey, ,3.66,150,1,W,1,E,EAST BRANCH,08/12/2023,1711,41.97,-75.18,41.98,-75.11,"A tornado briefly touched down along the south shore of the East Branch Delaware River near Fishs Eddy causing damage to trees. An eyewitness reported seeing his 75-100 foot hemlock tree twist and snap off about halfway up the trunk. Another eyewitness captured video of a rotating wall cloud in the general vicinity of this |area of damage. The tornado crossed O&W Road, proceeding uphill causing further damage to some trees in the forest and powerlines along Hubbell Hill Road. Due to extremely steep terrain, the evidence of further tornado damage was unobtainable through these wooded areas. Additional tree damage was observed at the intersection of O&W Road and Halls Island Road to the southeast of East Branch. The tornado is believed to have skipped through the mountainous area before lifting over the Beaver Kill. No further damage was noted or reported across the river toward Baxter Mountain.","A frontal boundary moved through Central New York and supported multiple thunderstorms. High instability and shear supported scattered severe thunderstorms containing damaging wind gusts, large hail, and a NWS survey also confirmed a tornado in Delaware County. There were dozens of reports of trees down from other storms, with some trees falling onto occupied vehicles. Fortunately there were no injuries. There were also many reports of large hail with the largest size reported was 1.5 inches, which is about the size of a ping pong ball.",349
1128311,ATHENS CO.,ATHENS,08/12/2023,1833,Tornado, ,EF1,0,0,10000,0,OH,EST-5, ,184338,C,9,RLX,0,0,NWS Storm Survey, ,2.32,300,3,SSE,2,SW,CANAANVILLE,08/12/2023,1843,39.2883,-82.0671,39.3009,-82.0269,"An EF1 tornado with maximum winds up to 100 mph touched down near Angel Ridge Road in Athens County. The tornado tracked east-northeast crossing Gura Road, Long Run Road, and North Coolville Ridge Road before lifting just past Kincade Road. Damage was limited to snapped and uprooted trees and some snapped power poles along the path, with the worst damage occurring in a 300 yard wide swath along Long Run Road. This is the seventh documented tornado in Athens County and the first since 2018.","On the afternoon of August 12th, strong to severe thunderstorms were strongly possible as a result of an encroaching cold front and hot and muggy conditions festering over southeast Ohio. While most of the severe storms occurred east of the Ohio River, there was one storm that produced an EF1 tornado in Athens County during the peak of the afternoon. An NWS Storm Survey team assessed the damage and determined that the tornado tracked just over two miles through the county before lifting back into the mesocyclone. Noted damage included snapped and uprooted trees and power poles along the path.",350
1133999,WASHINGTON CO.,PLEASANT GROVE,08/12/2023,1908,Tornado, ,EF1,0,0,350000,10000,PA,EST-5, ,184867,C,125,PBZ,0,0,NWS Storm Survey, ,4.45,30,1,N,1,E,VAN BUREN,08/12/2023,1923,40.1,-80.37,40.08,-80.29,"The National Weather Service in Pittsburgh conducted a storm|survey and concluded the damage was consistent with an EF-1 tornado. |Tornado damage began along Valley View Road in East Finley township. |An intermittent, and extremely narrow damage path continued along |Cracraft Road where an attached patio roof was taken off along with |part of the roof to the main residence. Additional snapped |or uprooted trees were observed further east along the |street at a neighboring residense. The most significant damage |occurred just past the midpoint of the tornado track, along the west |side of PA Route 221 where a cluster of approximately 30 pine trees |were all snapped near the base up to approximately 1/3rd of the way |up the trees, consistent with a high end EF1 rating. Additional |damage was noted along PA 18 to a township shed and outbuilding. |This was the end of the observed damage track, with beginning and |end concident with a well-defined gate-to-gate velocity couplet and |hook echo present from the Pittsburgh Doppler Radar. Length and |times of this tornado have been updated based on the additional |damage obtained since yesterday's initial survey. The very narrow |width to this tornado is further supported by video of the event |provided to the National Weather Service via social media.","A mid-level shortwave trough moved across the northern Great Lakes with a belt of stronger flow moving through the southern Great Lakes.  Scattered thunderstorms|developed through midday into the afternoon.  Forecast soundings showed some low-level hodograph curvature. Supercells evolved ahead of the cold front and create a large hail and tornado threat.",351
1134000,BELMONT CO.,FAIRPOINT,08/12/2023,1913,Tornado, ,EF1,0,0,300000,5000,OH,EST-5, ,184869,C,13,PBZ,0,0,NWS Storm Survey, ,1.59,20,1,SW,1,NE,CLARKSON,08/12/2023,1915,40.11,-80.94,40.11,-80.91,"An EF-1 tornado started in the Hidden Springs Drive area where at|least three homes had trees fall on them. In addition, several |hardwood trees were uprooted. The tornado continued east-southeast|snapping softwood pines and downing large branches from hardwood |trees on Maynard Road. There was a barn destroyed on Maynard Road|along with minor damage to soffit. The tornado lifted as it |crossed Kagg Hill Road.","A mid-level shortwave trough moved across the northern Great Lakes with a belt of stronger flow moving through the southern Great Lakes.  Scattered thunderstorms|developed through midday into the afternoon.  Forecast soundings showed some low-level hodograph curvature. Supercells evolved ahead of the cold front and create a large hail and tornado threat.",352
1119690,CAMBRIA CO.,PREISSER,08/12/2023,1949,Tornado, ,EF1,0,0,0,0,PA,EST-5, ,182958,C,21,CTP,0,0,NWS Storm Survey, ,0.32,100,0,N,0,E,PREISSER,08/12/2023,1951,40.5516,-78.8199,40.5498,-78.8143,"A brief EF-1 tornado occurred northwest of the intersection of Snake Road|and Reed Hall Road in Blacklick Township, Cambria County. The tornado snapped off, and uprooted hundreds of trees along a 0.32 mile path before lifting just to the west of Reed Hall Road at 8:51 PM. The estimated peak wind speed was 105 mph, and the maximum path width was approximately 100 yards. Sporadic straight line wind damage was noted to the north and south of the tornado path as well.","A brief EF-1 tornado occurred northwest of the intersection of Snake Road and Reed Hall Road in Blacklick Township, Cambria County. The tornado snapped off, and uprooted hundreds of trees along a 0.32 mile path before lifting just to the west of Reed Hall Road at 8:51 PM. The estimated peak wind speed was 105 mph, and the maximum path width was approximately 100 yards. Sporadic straight line wind damage was noted to the north and south of the tornado path as well.",353
1119691,CAMBRIA CO.,COLVER,08/12/2023,1955,Tornado, ,EF0,0,0,10000,0,PA,EST-5, ,182959,C,21,CTP,0,0,NWS Storm Survey, ,0.2,100,2,SE,2,SE,COLVER,08/12/2023,1957,40.5317,-78.7583,40.5311,-78.7545,"At approximately 8:55 PM on 8/12/2023, a brief EF-0 tornado occurred to the west of Gresh Road southeast of Colver in Cambria Township, Cambria County. The tornado uprooted trees along a 0.2 mile long path and damaged a house and outbuilding on|Gresh Road. The tornado lifted at approximately 8:57 PM.","A brief EF-0 tornado occurred to the west of Gresh Road southeast of Colver in Cambria Township, Cambria County on the evening of August 12, 2023. The tornado uprooted trees along a 0.2 mile long path and damaged a house and outbuilding on Gresh Road. The tornado lifted at approximately 8:57 PM.",354
1132507,LITCHFIELD CO.,ROXBURY FALLS,08/12/2023,2000,Tornado, ,EF0,0,0,0,0,CT,EST-5, ,184915,C,5,ALY,0,0,NWS Storm Survey, ,0.75,30,1,NW,2,NNW,ROXBURY FALLS,08/12/2023,2005,41.51,-73.33,41.52,-73.335,"A National Weather Service Storm Survey concluded an EF0 tornado touched down in Roxbury, Connecticut. Damage consisted of large limbs broken off two trees as most of the path was over open field. The tornado started along Minor Bridge Road and moved northwestward and uphill before ending near Town Line Road. Maximum winds were estimated at 80 mph with a path length of 0.75 miles and a width of 30 yards.","A line of showers and thunderstorms developed within the warm sector of a low pressure system and moved eastward across northwestern Connecticut during the evening hours on August 12, 2023. An EF0 tornado touched down in Roxbury, Connecticut with minimal damage as most of the path was over open field. A few trees and powerlines were also downed across other parts of the county as the storms rolled through.",355
1146020,MONROE CO.,AMES,08/13/2023,1635,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,186749,C,133,LSX,0,0,Emergency Manager, ,0.38,10,1,NNW,1,N,AMES,08/13/2023,1636,38.167,-90.057,38.167,-90.05,"A brief, weak tornado formed near Ames Road, just north of intersection with Faust Road and tracked due east. It struck a shed, producing EF0 damage. Images show the debris from the shed was thrown into the pond down wind. Further east, photos show a narrow track through a soybean field north of Faust Road where it dissipated. Overall, the tornado was rated EF0 with a path length of 0.38 miles. The max path width was 10 yards. No deaths or injuries were reported.","Widespread showers and storms moved through the region on August 13th. One storm became severe and produced a brief tornado in far southern portion of Monroe County Illinois.",356
1129601,PIMA CO.,SILVER BELL,08/13/2023,1809,Tornado, ,EF0,0,0,0,0,AZ,MST-7, ,184510,C,19,TWC,0,0,Trained Spotter, ,0.1,25,9,ESE,9,ESE,SILVER BELL,08/13/2023,1811,32.3209,-111.3535,32.3224,-111.3536,"Trained spotters submitted a video of a landspout tornado. Location estimated to be in an open area near Orange Grove Road and Blanco Wash Trail.","A few showers and isolated thunderstorms moved north across southeast Arizona. A very short-lived landspout occurred northwest of Tucson.",357
1135878,NOBLES CO.,KINBRAE,08/13/2023,1814,Tornado, ,EF0,0,0,10000,0,MN,CST-6, ,185277,C,105,FSD,0,0,Storm Chaser, ,1.25,50,0,WSW,1,NNE,KINBRAE,08/13/2023,1818,43.818,-95.505,43.833,-95.493,"A tornado touched down around 1 mile west-southwest of Kinbrae, just south of 120th Street to the east of Town Avenue.  The tornado traveled northeast and crossed the road, where the tornado passed through a farmstead and removed a few metal panels from a farm outbuilding. After the tornado left a path across a corn field while it moved another one-half mile northeast, the tornado impacted a tree line and uprooted a large pine tree.  The tornado continued across open fields with a slightly more eastward turn, then lifted near the intersection of 110th Street and Ulrich Avenue.  The path was captured by a local resident with a drone, with an average path width of 40 yards. The tornado was rated an EF-0 with a maximum wind speed of 80 mph. Property damage costs are a rough estimate.","Scattered thunderstorms developed along a frontal boundary during the afternoon and early evening.  Stretching at the cloud base resulted in several reported funnels, with one brief tornado across southwest Minnesota.",358
1129586,DUBUQUE CO.,CASCADE,08/14/2023,1225,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,184501,C,61,DVN,0,0,Public, ,1.23,20,3,NNE,3,WNW,FILLMORE,08/14/2023,1228,42.3382,-90.9879,42.3396,-90.965,"Video and photo evidence indicated a brief tornado in open farm ground.  The tornado was rated EF-U as there was no observable damage other than a convergent path in the corn.  The tornado was the on ground for a little over a mile.","A strong cold front moved into the area during the morning and afternoon hours. A lake breeze boundary also moved into the area from the east. Thunderstorms interacted with this boundary in Dubuque County that resulted in several funnel cloud reports and one of these funnels touching down in a farm field near Cascade.",359
1117140,LEE CO.,MAYTOWN,08/14/2023,1522,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,182499,C,103,LOT,0,0,Trained Spotter, ,0.3,10,2,WSW,2,WSW,MAYTOWN,08/14/2023,1523,41.6226,-89.4131,41.6216,-89.4073,"A brief landspout tornado touched down in a field southwest of Amboy, causing no known damage.  Video evidence showed a funnel cloud more than half way from the cloud base to the ground just southeast of the intersection of Maytown Road and Downey Road.  A review of satellite imagery from two days later indicated a likely short path in a field coincident with the location depicted in the video.","Scattered thunderstorms moved across northern Illinois during the afternoon and evening of August 14th producing a weak landspout tornado and a few funnel clouds.  Heavy rain caused localized flash flooding in parts of Chicago.",360
1122751,FRANKLIN CO.,WHITCOMB,08/14/2023,1732,Tornado, ,EF0,0,0,70000,0,IN,EST-5, ,182856,C,47,ILN,0,0,NWS Storm Survey, ,2.8,150,2,NW,2,NE,WHITCOMB,08/14/2023,1739,39.4758,-84.9611,39.4714,-84.9099,"The tornado first touched down in the vicinity of Palawana Circle and Deer Ridge Road where some minor garden and tree branch damage was noted. From there, the tornado continued east, causing some minor roof and siding damage to several homes between Garr Hill and Deer Ridge Roads. Additionally, numerous trees were damaged and/or uprooted. At one residence, a back yard barn was completely destroyed and a house garage had partial wall and roof collapse. The tornado then continued east, causing minor tree damage along Pea Ridge Road. After crossing State Route 101, more significant tree damage occurred in a forested area just to the south of Pea Ridge Road. The tornado then crossed several fields before lifting along Liberty Pike, where minor tree damage was noted.","Thunderstorms developed along a warm front as a low pressure system moved through the Ohio Valley.",361
1122752,BUTLER CO.,ROCKDALE,08/14/2023,1850,Tornado, ,EF0,0,0,3000,0,OH,EST-5, ,182857,C,17,ILN,0,0,NWS Storm Survey, ,1.33,20,1,NNE,1,SW,LE SOURDSVILLE,08/14/2023,1854,39.4457,-84.4612,39.4383,-84.4382,"The tornado first touched down in the vicinity of Chrisholm MetroPark in the Historical Farmstead Area north of Woodsdale Road. At the park, tree damage was observed within the northeast section of the park. The next evidence of the tornado was found south of the Great Miami River in a neighborhood west of the Wright Brothers Memorial Highway. Security camera video from a residence on Dedham Drive shows a circulation quickly moving through the area, tossing light debris. Small tree limbs were also reported down in the neighborhood.","Thunderstorms developed along a warm front as a low pressure system moved through the region.",362
1136920,AVERY CO.,WHALEY,08/14/2023,2356,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,185377,C,11,GSP,0,0,NWS Storm Survey, ,2.64,35,1,W,1,SSW,BEECH CREEK,08/15/2023,2,36.233,-81.955,36.238,-81.908,"NWS storm survey found the path of a rare EF1 tornado over far northern Avery County. The tornado touched down just east of where Dark Ridge Rd crosses into Tennessee, where multiple large tree limbs were snapped. The damage path extended east/northeast into a heavily wooded area, re-emerging in the Whaley community, crossing Joe Parlier Rd and Beech Mountain Rd, before moving along Buckeye Rd. The most significant damage was observed in this area, with multiple small-to-medium size trees snapped and some larger trees uprooted. The damage path was lost near this point, as the tornado crossed into another heavily wooded area. It was determined that the tornado continued into Watauga County just south of Buckeye Rd, as additional damage was found in that county. This was only the second confirmed tornado in Avery County's history, with the other one having occurred on 9 April 1965.","Isolated thunderstorms developed over western North Carolina during the afternoon. A couple of the storms produced brief strong-to-damaging wind gusts. Additional thunderstorms, along with a few storm clusters then moved into the mountains from east Tennessee during the late evening and overnight, resulting in a rare tornado, along with additional brief damaging wind gusts.",363
1132712,WATAUGA CO.,KELLERSVILLE,08/15/2023,2,Tornado, ,EF1,0,0,5000,0,NC,EST-5, ,184946,C,189,RNK,0,0,NWS Storm Survey, ,0.32,35,1,SSW,1,SSW,KELLERSVILLE,08/15/2023,3,36.2373,-81.9094,36.2381,-81.9037,"The tornado moved a short distance into western Watauga County from Avery County, NC. Sporadic uprooted hardwood trees were noted by a ground survey and drone flight in a wooded area between Buckeye Road and Seminole Trail. The tornado traveled approximately one-third of a mile, and dissipated before reaching Blevins Lane and Seminole Trail. Damage values are estimated.","A cold front crossed western North Carolina during the early morning hours on August 15th with associated showers and storms. Some of these storms reached severe levels, producing damaging winds over the mountains and foothills of Northwest North Carolina and a tornado in Watauga County.",364
1118475,CAMERON CO.,PORT BROWNSVILLE,08/15/2023,1335,Tornado, ,EFU,0,0,0,0,TX,CST-6, ,182308,C,61,BRO,0,0,NWS Employee, ,0.04,10,1,W,1,W,PORT BROWNSVILLE,08/15/2023,1345,25.9475,-97.439,25.9475,-97.4382,"An NWS Employee witnessed a landspout along FM802, or Ruben Torres Blvd, just west of the railroad tracks between N Central Ave and N Minnesota Ave. They initially saw it near the intersection of FM802 and Hudson Blvd, approximately 3 miles away, at 2:35PM CDT with a well-defined landspout reaching halfway up to the underneath of a cumulus cloud. As they got closer, the funnel dissipated slightly, but was able to witness the base of it at a construction site on the north side of FM802. No damage or injuries were observed or reported.","The sea breeze spun up a couple of landspouts in Cameron and Willacy Counties the afternoon of August 15th. The first was reported by an NWS Employee in Cameron County; local media sent in video evidence of another landspout in Willacy County. No damage or injuries were reported with either event.",365
1118477,WILLACY CO.,SAN PERLITA,08/15/2023,1350,Tornado, ,EFU,0,0,0,0,TX,CST-6, ,182308,C,489,BRO,0,0,Broadcast Media, ,0.05,10,2,W,2,W,SAN PERLITA,08/15/2023,1355,26.4962,-97.6887,26.4956,-97.689,"A member of the media shared video of a well defined landspout just north of TX-186 west of San Perlita around 2:50PM CDT on August 15th. The commenter said it lasted around 5 minutes. Radar was used to give a more precise location and time. Dust and dirt were clearly lifted into the air in the video around the landspout. No damage or injuries were observed or reported.","The sea breeze spun up a couple of landspouts in Cameron and Willacy Counties the afternoon of August 15th. The first was reported by an NWS Employee in Cameron County; local media sent in video evidence of another landspout in Willacy County. No damage or injuries were reported with either event.",366
1165340,MONROE CO.,(EYW)KEY WEST INL AR,08/16/2023,855,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,189477,C,87,KEY,0,0,NWS Employee, ,0.01,20,1,W,1,W,(EYW)KEY WEST INL AR,08/16/2023,855,24.5471,-81.7867,24.5471,-81.7867,"A narrow waterspout with a spray ring extending one-quarter the way up from the water surface to cloud base moved north onshore Higgs Beach as a tornado.  The tornado dissipated on the beach without any discernable damage noted.  Maximum wind speeds of 50 to 60 mph were estimated at the landfall location.","A narrow waterspout developed off the south shore of Key West, and moved north, making landfall as a tornado at Higgs Beach of Key West.",367
