"BEGIN_DATE","DEATHS_DIRECT","INJURIES_DIRECT","DAMAGE_PROPERTY_NUM","STATE_ABBR","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_ID","Year","Day","Month","Tornado"
"07/02/2016",0,0,0,"CO",39.74,-104.42,39.74,-104.42,106730,2016,2,7,1
"07/02/2016",0,0,0,"KS",38.49,-98.87,38.4956,-98.8564,108161,2016,2,7,1
"07/03/2016",0,0,0,"KY",36.6692,-88.4163,36.6691,-88.4096,106318,2016,3,7,1
"07/03/2016",0,0,0,"OK",36.0979,-96.9938,36.0979,-96.9938,106920,2016,3,7,1
"07/04/2016",0,0,0,"GA",31.9347,-81.1539,31.9345,-81.1534,108707,2016,4,7,1
"07/04/2016",0,5,5e+05,"KY",38.1021,-82.6289,38.1061,-82.5853,105655,2016,4,7,1
"07/04/2016",0,0,1000,"WV",38.1061,-82.5853,38.1076,-82.5812,105656,2016,4,7,1
"07/05/2016",0,0,20000,"MN",45.2445,-95.9863,45.2262,-95.9878,105707,2016,5,7,1
"07/05/2016",0,0,0,"WI",44.6871,-92.2244,44.6849,-92.2184,105708,2016,5,7,1
"07/06/2016",0,2,350000,"IL",37.1526,-88.74,37.1616,-88.6906,106363,2016,6,7,1
"07/06/2016",0,0,75000,"KY",37.1743,-88.9435,37.1711,-88.9102,106366,2016,6,7,1
"07/06/2016",0,0,0,"MT",46.09,-104.36,46.09,-104.36,107368,2016,6,7,1
"07/06/2016",0,0,0,"NE",42.48,-102.77,42.4871,-102.7088,108857,2016,6,7,1
"07/06/2016",0,0,0,"SD",44.504,-102.389,44.5,-102.367,107120,2016,6,7,1
"07/07/2016",0,0,0,"KS",38.11,-96.37,38.1097,-96.368,105867,2016,7,7,1
"07/07/2016",0,0,0,"MO",39.1446,-92.403,39.1489,-92.4,109516,2016,7,7,1
"07/07/2016",0,0,0,"ND",47.99,-98.31,48.02,-98.12,105762,2016,7,7,1
"07/08/2016",0,0,0,"FL",28.323,-81.2455,28.3238,-81.2416,106257,2016,8,7,1
"07/08/2016",0,0,10000,"MI",43.886,-83.956,43.889,-83.916,108605,2016,8,7,1
"07/09/2016",0,0,0,"ND",46.4899,-101.2514,46.4899,-101.25,108663,2016,9,7,1
"07/10/2016",0,0,110000,"MS",31.5838,-89.9613,31.5948,-89.9595,106652,2016,10,7,1
"07/10/2016",0,0,0,"MT",45.22,-112.65,45.22,-112.65,105950,2016,10,7,1
"07/11/2016",0,0,0,"FL",27.6,-82.12,27.6001,-82.1209,106345,2016,11,7,1
"07/11/2016",0,0,50000,"MI",46.3685,-90.13,46.3739,-90.114,108406,2016,11,7,1
"07/11/2016",0,0,0,"MN",45.1237,-94.5454,45.1566,-94.5039,105882,2016,11,7,1
"07/11/2016",0,0,0,"WI",46.3618,-90.1578,46.3685,-90.13,105922,2016,11,7,1
"07/12/2016",0,0,0,"OR",45.5045,-117.0445,45.5045,-117.0445,106832,2016,12,7,1
"07/12/2016",0,0,25000,"WI",44.994,-91.37,45.0003,-91.364,105883,2016,12,7,1
"07/13/2016",0,0,15000,"OH",39.1395,-84.6093,39.1402,-84.5961,105919,2016,13,7,1
"07/14/2016",0,0,0,"NJ",40.79,-75.09,40.7859,-75.0472,106043,2016,14,7,1
"07/15/2016",0,0,32500,"CO",38.7527,-102.2221,38.7993,-102.2148,108994,2016,15,7,1
"07/15/2016",0,0,0,"KS",38.0591,-101.9092,37.9747,-101.8723,109000,2016,15,7,1
"07/16/2016",0,0,0,"SD",43.1686,-102.2458,43.1686,-102.2458,107546,2016,16,7,1
"07/17/2016",0,5,0,"IA",42.1531,-92.0327,42.1587,-92.0025,108970,2016,17,7,1
"07/17/2016",0,0,0,"IL",41.19,-89.36,41.1956,-89.3384,109102,2016,17,7,1
"07/17/2016",0,0,0,"NM",34.8595,-106.255,34.8595,-106.255,106143,2016,17,7,1
"07/17/2016",0,0,0,"TX",29.2668,-94.8259,29.2661,-94.8258,106075,2016,17,7,1
"07/18/2016",0,0,0,"ME",46.9169,-68.2343,46.9178,-68.2335,108739,2016,18,7,1
"07/18/2016",0,0,0,"NH",45.0685,-71.3427,45.07,-71.3014,108760,2016,18,7,1
"07/19/2016",0,0,4000,"IA",40.9807,-93.0528,41.0092,-93.0288,106176,2016,19,7,1
"07/19/2016",0,0,0,"MN",47.96,-96.49,47.95,-96.48,106283,2016,19,7,1
"07/19/2016",0,0,0,"ND",48.76,-97.86,48.6911,-97.8095,106280,2016,19,7,1
"07/20/2016",0,0,0,"ND",48.3089,-102.1612,48.3067,-102.1409,108732,2016,20,7,1
"07/22/2016",0,0,0,"GA",31.94,-80.95,31.9407,-80.9488,108958,2016,22,7,1
"07/22/2016",0,0,45000,"MS",31.5496,-89.1007,31.5399,-89.1098,106992,2016,22,7,1
"07/22/2016",0,0,0,"WA",47.7812,-119.4061,47.7812,-119.4061,106303,2016,22,7,1
"07/23/2016",0,0,0,"FL",28.9653,-82.1881,28.9699,-82.1745,108205,2016,23,7,1
"07/23/2016",0,0,0,"IA",42.4393,-91.5984,42.4393,-91.5975,108984,2016,23,7,1
"07/25/2016",0,0,0,"NJ",40.58,-74.73,40.599,-74.6812,106618,2016,25,7,1
"07/25/2016",0,0,25000,"PA",41.7295,-76.4726,41.7284,-76.471,109200,2016,25,7,1
"07/26/2016",0,0,0,"ND",46.95,-98.1,46.95,-98.1,106789,2016,26,7,1
"07/26/2016",0,0,25000,"NE",42.8151,-102.3054,42.8064,-102.3008,106901,2016,26,7,1
"07/27/2016",0,0,0,"AZ",35.29,-113.96,35.29,-113.96,107936,2016,27,7,1
"07/27/2016",0,0,0,"CO",40.7,-104.76,40.7,-104.76,106732,2016,27,7,1
"07/27/2016",0,0,0,"IA",43.0971,-94.3426,43.0921,-94.3404,106582,2016,27,7,1
"07/27/2016",0,0,0,"MN",44.9472,-94.026,44.952,-94.0234,106756,2016,27,7,1
"07/27/2016",0,0,50000,"WI",45.266,-91.6674,45.2649,-91.6636,106757,2016,27,7,1
"07/28/2016",0,0,0,"KS",37.64,-98.3,37.5946,-98.2612,107163,2016,28,7,1
"07/29/2016",0,0,0,"NE",41.5,-103.27,41.486,-103.2529,109750,2016,29,7,1
"07/30/2016",0,0,0,"IA",43.0087,-94.1578,43.0126,-94.1502,107285,2016,30,7,1
"07/31/2016",0,0,0,"ID",42.6934,-111.58,42.7035,-111.5499,109166,2016,31,7,1
"08/01/2016",0,0,75000,"MD",38.34,-75.09,38.39,-75.06,109774,2016,1,8,1
"08/01/2016",0,0,0,"NE",41.0431,-96.465,41.0432,-96.4643,108220,2016,1,8,1
"08/03/2016",0,0,6e+05,"ND",48.56,-99.61,48.63,-99.47,109025,2016,3,8,1
"08/04/2016",0,0,0,"FL",30.5912,-81.5723,30.6442,-81.5693,110024,2016,4,8,1
"08/04/2016",0,0,0,"IA",41.2065,-95.8595,41.2093,-95.849,108219,2016,4,8,1
"08/04/2016",0,2,0,"LA",29.9692,-90.0628,29.9663,-90.0711,109351,2016,4,8,1
"08/04/2016",0,0,1e+05,"WI",44.916,-90.207,44.916,-90.118,107012,2016,4,8,1
"08/07/2016",0,0,0,"WY",44.289,-105.3636,44.2968,-105.3348,109077,2016,7,8,1
"08/09/2016",0,0,0,"IL",41.832,-87.7261,41.832,-87.7261,110315,2016,9,8,1
"08/09/2016",0,0,0,"WA",47.6505,-117.6196,47.6505,-117.6196,107040,2016,9,8,1
"08/10/2016",0,0,15000,"CT",41.3461,-72.8712,41.3516,-72.8199,110107,2016,10,8,1
"08/10/2016",0,0,10000,"NY",40.9977,-72.5163,40.9933,-72.5119,110106,2016,10,8,1
"08/11/2016",0,0,10000,"MI",45.7017,-87.6662,45.7084,-87.6421,109613,2016,11,8,1
"08/11/2016",0,0,0,"NE",41.6734,-99.37,41.6734,-99.37,108246,2016,11,8,1
"08/12/2016",0,0,2e+05,"LA",30.5889,-91.0316,30.5909,-91.0263,109514,2016,12,8,1
"08/12/2016",0,0,75000,"MI",42.6267,-86.1678,42.6272,-86.1466,109331,2016,12,8,1
"08/13/2016",0,0,20000,"FL",26.66,-81.8043,26.6611,-81.8053,107200,2016,13,8,1
"08/13/2016",0,0,0,"NM",35.96,-107.35,35.96,-107.35,107274,2016,13,8,1
"08/14/2016",0,0,0,"OH",40.1,-80.86,40.1,-80.85,108152,2016,14,8,1
"08/15/2016",0,0,18000,"IN",39.6811,-86.5611,39.7023,-86.5404,109510,2016,15,8,1
"08/16/2016",0,0,8000,"NY",43.5649,-75.4457,43.5649,-75.45,110191,2016,16,8,1
"08/17/2016",0,0,30000,"OH",39.0068,-83.8128,39.0105,-83.7957,107405,2016,17,8,1
"08/17/2016",0,0,10000,"PA",40.174,-79.866,40.177,-79.85,108162,2016,17,8,1
"08/18/2016",0,0,0,"MN",43.762,-93.2111,43.7612,-93.2098,107372,2016,18,8,1
"08/19/2016",0,0,0,"AL",34.6541,-87.0079,34.654,-87.0064,107399,2016,19,8,1
"08/20/2016",0,0,0,"IN",41.368,-85.9299,41.3803,-85.9037,109470,2016,20,8,1
"08/20/2016",0,0,50000,"KY",36.9433,-85.873,36.95,-85.8455,107426,2016,20,8,1
"08/20/2016",0,0,2e+06,"MI",42.296,-86.126,42.44,-86.055,109335,2016,20,8,1
"08/20/2016",0,0,10500,"OH",40.0649,-84.5053,40.098,-84.4255,107617,2016,20,8,1
"08/20/2016",0,0,25000,"WI",44.4514,-87.5222,44.4586,-87.5121,107401,2016,20,8,1
"08/22/2016",0,0,1e+06,"MA",42.4567,-71.3398,42.4643,-71.3266,109727,2016,22,8,1
"08/23/2016",0,0,0,"KS",39.37,-97.57,39.37,-97.57,109016,2016,23,8,1
"08/23/2016",0,0,0,"NE",41.4138,-96.1909,41.4165,-96.1913,108438,2016,23,8,1
"08/24/2016",0,0,75000,"IN",40.0018,-86.8735,40.0006,-86.772,109512,2016,24,8,1
"08/24/2016",0,0,0,"OH",41.222,-84.6813,41.2527,-84.646,109472,2016,24,8,1
"08/25/2016",0,0,5000,"PA",40.7795,-80.028,40.785,-79.989,108166,2016,25,8,1
"08/26/2016",0,0,2000,"MO",39.55,-94.39,39.56,-94.33,108029,2016,26,8,1
"08/26/2016",0,0,0,"UT",37.8,-112.41,37.8,-112.41,110140,2016,26,8,1
"08/27/2016",0,0,0,"ND",47.86,-97.49,47.86,-97.49,108195,2016,27,8,1
"08/28/2016",0,0,0,"IA",42.2801,-91.5849,42.2801,-91.5849,110086,2016,28,8,1
"08/28/2016",0,0,0,"MI",42.0363,-83.6665,42.036,-83.6641,109736,2016,28,8,1
"08/28/2016",0,0,0,"MN",47.62,-96.58,47.6249,-96.5776,108198,2016,28,8,1
"08/29/2016",0,0,0,"KS",37.83,-100.3,37.8304,-100.2957,110172,2016,29,8,1
"08/29/2016",0,0,0,"TX",34.4713,-101.4581,34.4718,-101.4689,108001,2016,29,8,1
"09/01/2016",0,0,0,"FL",29.71,-83.47,29.71,-83.47,108553,2016,1,9,1
"09/01/2016",0,0,0,"NM",32.3557,-108.7427,32.3591,-108.7375,110477,2016,1,9,1
"09/02/2016",0,0,0,"CO",40.22,-102.87,40.22,-102.87,109918,2016,2,9,1
"09/02/2016",0,0,0,"GA",31.66,-81.38,31.73,-81.38,110570,2016,2,9,1
"09/02/2016",0,0,150000,"NC",34.724,-76.573,34.726,-76.574,109780,2016,2,9,1
"09/03/2016",0,3,250000,"NC",35.2135,-75.6957,35.2145,-75.6955,109780,2016,3,9,1
"09/04/2016",0,0,0,"NE",41.61,-100.59,41.61,-100.59,110379,2016,4,9,1
"09/04/2016",0,0,1000,"WY",43.0661,-110.2556,43.101,-110.2528,109884,2016,4,9,1
"09/06/2016",0,0,200,"IA",43.4085,-92.237,43.4084,-92.2366,110343,2016,6,9,1
"09/07/2016",0,0,1e+06,"MN",46.0618,-94.4521,46.1047,-94.3134,108829,2016,7,9,1
"09/09/2016",0,0,0,"IL",40.0449,-87.7278,40.0455,-87.726,109971,2016,9,9,1
"09/09/2016",0,0,0,"MN",47.8878,-94.7866,47.8844,-94.7811,108417,2016,9,9,1
"09/09/2016",0,0,0,"TX",36.34,-101.41,36.336,-101.41,108366,2016,9,9,1
"09/13/2016",0,0,40000,"FL",27.863,-80.549,27.913,-80.544,108514,2016,13,9,1
"09/14/2016",0,0,0,"NM",34.325,-103.8229,34.2967,-103.7796,108560,2016,14,9,1
"09/15/2016",0,0,0,"NE",41.4261,-96.0976,41.4261,-96.0964,110705,2016,15,9,1
"09/15/2016",0,0,0,"NM",34.4262,-105.2874,34.4209,-105.2631,108560,2016,15,9,1
"09/16/2016",0,0,0,"TX",31.9256,-102.4409,31.9306,-102.4397,109925,2016,16,9,1
"09/17/2016",0,0,46000,"CO",38.8166,-102.3759,38.8181,-102.3601,110749,2016,17,9,1
"09/17/2016",0,0,0,"NM",32.6473,-104.1183,32.6396,-104.1054,110205,2016,17,9,1
"09/17/2016",0,0,20000,"PA",41.9103,-79.0334,41.9177,-79.004,108578,2016,17,9,1
"09/17/2016",0,0,30000,"TX",32.095,-102.8059,32.0263,-102.7469,110204,2016,17,9,1
"09/21/2016",0,0,3000,"IA",42.9155,-92.7308,42.9341,-92.7105,110217,2016,21,9,1
"09/22/2016",0,5,2e+06,"UT",41.1631,-112.0104,41.1834,-111.9627,110619,2016,22,9,1
"10/04/2016",0,0,0,"KS",39.2482,-97.4066,39.2482,-97.4066,109538,2016,4,10,1
"10/06/2016",0,0,0,"IA",41.4677,-91.097,41.552,-90.9515,109432,2016,6,10,1
"10/06/2016",0,0,0,"IL",41.3796,-90.5125,41.4148,-90.4314,109433,2016,6,10,1
"10/06/2016",0,0,0,"KS",37.0294,-95.2163,37.0306,-95.2126,109630,2016,6,10,1
"10/08/2016",0,0,75000,"NC",35.323,-77.8625,35.329,-77.8773,109645,2016,8,10,1
"10/08/2016",0,0,0,"SC",33.8243,-78.651,33.8402,-78.6694,111078,2016,8,10,1
"10/12/2016",0,0,0,"IN",41.6421,-86.3046,41.6557,-86.2886,110877,2016,12,10,1
"10/14/2016",0,0,1e+06,"OR",45.72,-123.94,45.72,-123.94,110967,2016,14,10,1
"11/18/2016",0,0,10000,"XX",18.43,-66.4825,18.4323,-66.4916,111671,2016,18,11,1
"11/22/2016",0,0,0,"KS",39.1999,-96.8252,39.1999,-96.8252,110646,2016,22,11,1
"11/27/2016",0,0,0,"NE",40.3,-98.95,40.3,-98.94,111430,2016,27,11,1
"11/28/2016",0,0,5000,"IA",42.317,-93.4274,42.38,-93.3709,111234,2016,28,11,1
"11/28/2016",0,0,0,"LA",31.073,-92.0329,31.073,-92.0329,111676,2016,28,11,1
"11/29/2016",0,1,0,"AL",34.5415,-87.9038,34.5734,-87.8457,110879,2016,29,11,1
"11/29/2016",0,0,30000,"MS",32.402,-89.7807,32.4284,-89.747,111380,2016,29,11,1
"11/29/2016",0,1,750000,"TN",35.3584,-86.2447,35.4399,-86.1441,112000,2016,29,11,1
"11/30/2016",0,0,0,"AL",33.9518,-87.9005,34.0917,-87.6622,112017,2016,30,11,1
"11/30/2016",0,0,50000,"FL",30.4105,-86.6812,30.4176,-86.6713,111577,2016,30,11,1
"11/30/2016",0,0,50000,"GA",34.9393,-85.1015,34.9443,-85.0795,111010,2016,30,11,1
"11/30/2016",0,0,0,"LA",29.9096,-90.1428,29.9081,-90.1303,111543,2016,30,11,1
"11/30/2016",0,0,1e+05,"NC",35.124,-80.953,35.143,-80.918,111536,2016,30,11,1
"11/30/2016",0,0,5e+05,"SC",34.678,-82.378,34.785,-82.154,111535,2016,30,11,1
"11/30/2016",0,20,0,"TN",35.4046,-84.6371,35.5091,-84.482,110978,2016,30,11,1
"12/05/2016",0,0,0,"LA",30.2695,-90.8874,30.3093,-90.854,112284,2016,5,12,1
"12/13/2016",0,0,0,"MS",30.5158,-89.3681,30.5156,-89.3413,112286,2016,13,12,1
"12/17/2016",0,0,0,"AL",34.82,-88.08,34.83,-88.07,111637,2016,17,12,1
"12/17/2016",0,0,1e+05,"AR",34.2187,-92.2704,34.2212,-92.2625,111169,2016,17,12,1
"12/17/2016",0,0,80000,"MS",33.9239,-89.2228,33.9242,-89.2167,111981,2016,17,12,1
"12/18/2016",0,0,0,"AL",34.3751,-88.0719,34.3785,-88.0553,111637,2016,18,12,1
"12/25/2016",0,0,0,"KS",37.1597,-100.6967,37.1687,-100.6935,112630,2016,25,12,1
"12/25/2016",0,0,375000,"NE",40.4216,-99.2467,40.4609,-99.239,111438,2016,25,12,1
"12/26/2016",0,0,4000,"KY",36.9449,-88.446,36.9515,-88.4214,111551,2016,26,12,1
"12/29/2016",0,0,50000,"GA",34.1078,-83.5913,34.0953,-83.5322,111694,2016,29,12,1
"01/02/2017",0,0,0,"AL",32.0308,-85.8742,32.0669,-85.8351,112959,2017,2,1,1
"01/02/2017",0,0,60000,"GA",31.9536,-84.6755,31.9612,-84.6709,112253,2017,2,1,1
"01/02/2017",0,0,25000,"LA",30.5732,-93.5343,30.5725,-93.5294,112896,2017,2,1,1
"01/02/2017",0,0,50000,"MS",31.6671,-90.9352,31.6998,-90.8813,113022,2017,2,1,1
"01/02/2017",0,0,30000,"TX",31.0707,-94.021,31.087,-93.9824,112897,2017,2,1,1
"01/07/2017",0,0,0,"FL",30.2745,-83.0506,30.2753,-83.0467,112124,2017,7,1,1
"01/09/2017",0,0,0,"CA",38.8491,-121.3272,38.8502,-121.3241,111564,2017,9,1,1
"01/11/2017",0,0,25000,"CA",38.6267,-121.4805,38.6286,-121.4731,111564,2017,11,1,1
"01/13/2017",0,0,0,"TX",30.722,-97.582,30.739,-97.579,112096,2017,13,1,1
"01/15/2017",0,0,0,"TX",30.9217,-96.114,30.9365,-96.0978,112973,2017,15,1,1
"01/16/2017",0,0,3e+05,"TX",31.69,-96.55,31.72,-96.51,111748,2017,16,1,1
"01/18/2017",0,0,50000,"TX",30.9883,-93.6172,30.9882,-93.607,112911,2017,18,1,1
"01/19/2017",0,0,0,"AL",33.4785,-86.3045,33.4877,-86.3025,113060,2017,19,1,1
"01/19/2017",0,1,2e+06,"MS",31.8672,-89.669,31.8904,-89.6546,113057,2017,19,1,1
"01/21/2017",0,4,750000,"AL",31.8476,-88.2905,31.998,-88.106,113030,2017,21,1,1
"01/21/2017",0,0,10000,"AR",33.1731,-92.807,33.211,-92.7859,112195,2017,21,1,1
"01/21/2017",0,0,50000,"GA",32.9792,-85.0487,33.0185,-84.9678,112258,2017,21,1,1
"01/21/2017",0,1,8e+05,"LA",32.8883,-93.6432,32.9483,-93.514,112155,2017,21,1,1
"01/21/2017",0,0,3e+05,"MS",31.1855,-89.4799,31.2738,-89.3478,113058,2017,21,1,1
"01/21/2017",0,1,0,"SC",33.3089,-81.3711,33.3491,-81.2174,112399,2017,21,1,1
"01/21/2017",0,0,1e+06,"TX",32.5199,-94.2529,32.6096,-94.1995,112147,2017,21,1,1
"01/22/2017",0,0,0,"AL",33.0439,-87.3412,33.0471,-87.3381,113060,2017,22,1,1
"01/22/2017",0,0,0,"FL",29.8217,-84.9188,29.8449,-84.89,112357,2017,22,1,1
"01/22/2017",0,3,250000,"GA",30.8997,-83.9821,30.9753,-83.7376,112358,2017,22,1,1
"01/23/2017",0,0,0,"FL",26.7896,-80.3272,26.8034,-80.2774,112797,2017,23,1,1
"02/07/2017",0,0,0,"AL",32.2737,-86.053,32.2748,-86.05,113881,2017,7,2,1
"02/07/2017",0,0,0,"FL",30.046,-82.0734,30.0479,-82.0559,112444,2017,7,2,1
"02/07/2017",0,0,150000,"GA",32.6234,-84.9057,32.6468,-84.8773,112994,2017,7,2,1
"02/07/2017",0,0,25000,"KY",36.8842,-87.9365,36.8772,-87.9044,112907,2017,7,2,1
"02/07/2017",0,3,0,"LA",30.3128,-90.5857,30.3365,-90.4702,112996,2017,7,2,1
"02/07/2017",0,0,350000,"MS",32.4393,-89.5248,32.4176,-89.446,112989,2017,7,2,1
"02/07/2017",0,0,15000,"TN",36.279,-87.5748,36.2797,-87.5659,113450,2017,7,2,1
"02/09/2017",0,7,0,"GA",32.34,-81.56,32.3232,-81.4679,113477,2017,9,2,1
"02/14/2017",0,0,10000,"TX",29.334,-96.09,29.3351,-96.08,112338,2017,14,2,1
"02/15/2017",0,0,80000,"NC",34.006,-78.6088,34.009,-78.5534,113979,2017,15,2,1
"02/15/2017",0,0,997000,"SC",33.9429,-79.0012,33.9543,-78.9165,113534,2017,15,2,1
"02/19/2017",0,0,0,"TX",29.4907,-98.4991,29.5154,-98.4273,112810,2017,19,2,1
"02/20/2017",0,0,0,"TX",30.5501,-97.3594,30.6312,-97.2436,112810,2017,20,2,1
"02/25/2017",0,0,250000,"MA",42.4086,-72.797,42.4508,-72.7937,113455,2017,25,2,1
"02/25/2017",0,0,0,"MD",38.5551,-76.9841,38.6275,-76.8583,113710,2017,25,2,1
"02/25/2017",0,0,250000,"PA",41.2525,-75.7638,41.3389,-75.6889,112661,2017,25,2,1
"02/28/2017",0,4,50000,"AR",35.19,-91.73,35.2018,-91.7104,113950,2017,28,2,1
"02/28/2017",0,0,0,"IA",41.7535,-90.3582,41.7535,-90.3582,112955,2017,28,2,1
"02/28/2017",0,0,1e+05,"IL",41.1113,-89.7134,41.1569,-89.6386,113310,2017,28,2,1
"02/28/2017",0,0,5e+05,"IN",38.1797,-87.9474,38.2041,-87.7997,113281,2017,28,2,1
"02/28/2017",0,0,50000,"KS",37.6503,-94.9603,37.6515,-94.9593,112839,2017,28,2,1
"02/28/2017",0,0,35000,"KY",36.5021,-88.5311,36.5494,-88.4877,113282,2017,28,2,1
"02/28/2017",0,0,0,"MI",41.831,-86.2407,41.8348,-86.2308,113817,2017,28,2,1
"02/28/2017",0,0,0,"MO",37.4409,-90.9138,37.4737,-90.846,113503,2017,28,2,1
"03/01/2017",0,0,20000,"AR",35.4203,-93.3852,35.4193,-93.383,114214,2017,1,3,1
"03/01/2017",0,0,1e+05,"GA",34.7755,-84.8207,34.7756,-84.7699,114273,2017,1,3,1
"03/01/2017",0,0,2000,"IL",37.7013,-89.3705,37.7164,-89.2978,113675,2017,1,3,1
"03/01/2017",0,0,350000,"IN",38.404,-87.071,38.421,-86.968,112882,2017,1,3,1
"03/01/2017",0,0,50000,"KY",37.184,-86.88,37.192,-86.87,112887,2017,1,3,1
"03/01/2017",0,0,25000,"MO",37.6839,-93.1067,37.684,-93.0879,112842,2017,1,3,1
"03/01/2017",0,0,30000,"OH",39.2991,-83.5968,39.3209,-83.4714,112767,2017,1,3,1
"03/01/2017",0,0,50000,"TN",36.0422,-89.3566,36.0496,-89.2909,114167,2017,1,3,1
"03/05/2017",0,0,0,"TX",28.8844,-96.1457,28.8844,-96.1457,113127,2017,5,3,1
"03/06/2017",0,0,0,"AR",35.8074,-93.9938,35.8268,-93.9611,113324,2017,6,3,1
"03/06/2017",0,0,0,"IA",42.2348,-94.2041,42.2559,-94.1673,112920,2017,6,3,1
"03/06/2017",0,0,0,"IL",41.7165,-90.1358,41.7288,-90.111,114048,2017,6,3,1
"03/06/2017",0,0,0,"KS",39.0539,-96.5376,39.0539,-96.5376,112813,2017,6,3,1
"03/06/2017",0,0,0,"MN",43.5701,-93.8204,43.6635,-93.6861,112775,2017,6,3,1
"03/06/2017",0,0,0,"MO",40.31,-95.09,40.31,-94.98,114222,2017,6,3,1
"03/06/2017",0,0,1e+05,"OK",35.6562,-94.7044,35.7233,-94.6345,113323,2017,6,3,1
"03/06/2017",0,0,290000,"WI",43.8564,-91.1172,43.8809,-91.0777,113549,2017,6,3,1
"03/07/2017",0,0,2e+05,"AR",36.023,-92.94,36.0574,-92.7534,114301,2017,7,3,1
"03/07/2017",0,0,175000,"IL",40.3459,-89.6934,40.4154,-89.5869,114525,2017,7,3,1
"03/07/2017",0,0,0,"MO",38.3116,-90.7115,38.3182,-90.6638,114332,2017,7,3,1
"03/09/2017",0,0,250000,"KY",36.6135,-89.3756,36.5466,-89.2422,114186,2017,9,3,1
"03/09/2017",0,0,30000,"MO",36.717,-90.804,36.7075,-90.6304,114188,2017,9,3,1
"03/09/2017",0,0,3e+05,"TN",36.5033,-89.0837,36.4842,-89.0704,114299,2017,9,3,1
"03/11/2017",0,0,0,"TX",30.0929,-94.2291,30.0933,-94.2215,114695,2017,11,3,1
"03/13/2017",0,0,0,"FL",27.0021,-81.969,27.0045,-81.968,112925,2017,13,3,1
"03/14/2017",0,0,25000,"FL",26.1277,-80.2978,26.1329,-80.2782,114046,2017,14,3,1
"03/19/2017",0,0,0,"TX",30.3874,-103.6677,30.3891,-103.6649,113612,2017,19,3,1
"03/21/2017",0,0,20000,"GA",33.9807,-83.6548,33.9789,-83.6537,114280,2017,21,3,1
"03/23/2017",0,0,2000,"FL",27.522,-80.5496,27.5117,-80.5602,113095,2017,23,3,1
"03/24/2017",0,0,0,"AR",34.5259,-92.965,34.526,-92.9606,114339,2017,24,3,1
"03/24/2017",0,0,1e+05,"LA",31.8527,-93.8726,31.8776,-93.8531,113619,2017,24,3,1
"03/24/2017",0,0,90000,"TX",32.4825,-94.4499,32.5102,-94.4169,113580,2017,24,3,1
"03/24/2017",0,0,2000,"WA",45.6723,-122.5651,45.6936,-122.5286,114911,2017,24,3,1
"03/25/2017",0,0,250000,"AR",36.1834,-90.3852,36.1888,-90.373,114498,2017,25,3,1
"03/25/2017",0,0,0,"MO",39.448,-91.6656,39.5459,-91.6658,114516,2017,25,3,1
"03/26/2017",0,0,30000,"OH",39.0139,-84.0608,39.0172,-84.0568,113109,2017,26,3,1
"03/26/2017",0,0,1000,"OK",34.739,-96.609,34.756,-96.547,114149,2017,26,3,1
"03/26/2017",0,0,0,"XX",18.383,-66.0312,18.3889,-66.0292,113377,2017,26,3,1
"03/27/2017",0,0,50000,"KY",36.9334,-87.7316,36.9487,-87.6591,114213,2017,27,3,1
"03/27/2017",0,0,0,"MS",34.9358,-88.7171,34.937,-88.7142,114428,2017,27,3,1
"03/27/2017",0,0,10000,"TN",35.5536,-88.3624,35.5366,-88.2515,114430,2017,27,3,1
"03/28/2017",0,0,0,"TX",33.6456,-101.1935,33.6762,-101.1715,113202,2017,28,3,1
"03/29/2017",0,0,0,"AR",35.5487,-93.0177,35.5739,-92.9869,114343,2017,29,3,1
"03/29/2017",0,0,125000,"LA",30.7928,-92.6769,30.837,-92.6458,114706,2017,29,3,1
"03/29/2017",0,0,50000,"MO",37.7304,-91.443,37.7596,-91.4202,113151,2017,29,3,1
"03/29/2017",0,0,0,"MS",31.1774,-91.3105,31.189,-91.2777,114492,2017,29,3,1
"03/29/2017",0,0,3e+05,"TX",32.923,-97.373,32.971,-97.277,113661,2017,29,3,1
"03/30/2017",0,0,95000,"MS",31.146,-89.5971,31.1523,-89.5808,114721,2017,30,3,1
"03/31/2017",0,0,250000,"NC",36.2081,-76.9334,36.2213,-76.8488,114461,2017,31,3,1
"03/31/2017",0,0,2e+05,"VA",36.6826,-76.5701,36.6988,-76.4648,114455,2017,31,3,1
"04/02/2017",0,0,5000,"LA",30.1641,-92.0189,30.1649,-92.0185,115191,2017,2,4,1
"04/02/2017",0,0,1e+05,"MS",31.5727,-90.6494,31.577,-90.6331,113684,2017,2,4,1
"04/02/2017",0,0,1e+05,"TX",30.3652,-98.057,30.3805,-98.0099,114063,2017,2,4,1
"04/03/2017",0,0,2000,"AL",31.7176,-86.2619,31.7179,-86.2612,115491,2017,3,4,1
"04/03/2017",0,0,50000,"GA",33.5688,-85.1141,33.5826,-85.0765,115771,2017,3,4,1
"04/03/2017",0,0,0,"LA",30.44,-90.21,30.4442,-90.1905,114824,2017,3,4,1
"04/03/2017",0,0,1e+05,"MS",31.577,-90.6331,31.6398,-90.3673,113684,2017,3,4,1
"04/03/2017",0,0,0,"SC",34.728,-82.781,34.729,-82.78,115103,2017,3,4,1
